"","City","State","Site.Num","Date.Local","O3.Mean"
"114","Boston","Massachusetts",42,2001-07-23,0.052208
"115","Boston","Massachusetts",42,2001-07-24,0.050667
"116","Boston","Massachusetts",42,2001-07-25,0.033625
"117","Boston","Massachusetts",42,2001-07-26,0.006958
"118","Boston","Massachusetts",42,2001-07-27,0.013792
"119","Boston","Massachusetts",42,2001-07-28,0.024
"120","Boston","Massachusetts",42,2001-07-29,0.036208
"121","Boston","Massachusetts",42,2001-07-30,0.0205
"122","Boston","Massachusetts",42,2001-07-31,0.02075
"123","Boston","Massachusetts",42,2001-08-01,0.024667
"124","Boston","Massachusetts",42,2001-08-02,0.06475
"125","Boston","Massachusetts",42,2001-08-03,0.049
"126","Boston","Massachusetts",42,2001-08-04,0.017042
"127","Boston","Massachusetts",42,2001-08-07,0.043833
"128","Boston","Massachusetts",42,2001-08-08,0.0335
"129","Boston","Massachusetts",42,2001-08-09,0.060542
"130","Boston","Massachusetts",42,2001-08-10,0.034125
"131","Boston","Massachusetts",42,2001-08-11,0.014833
"132","Boston","Massachusetts",42,2001-08-12,0.010625
"133","Boston","Massachusetts",42,2001-08-13,0.013667
"134","Boston","Massachusetts",42,2001-08-14,0.010958
"135","Boston","Massachusetts",42,2001-08-15,0.010833
"136","Boston","Massachusetts",42,2001-08-16,0.025958
"137","Boston","Massachusetts",42,2001-08-17,0.027208
"138","Boston","Massachusetts",42,2001-08-18,0.024042
"139","Boston","Massachusetts",42,2001-08-19,0.034167
"140","Boston","Massachusetts",42,2001-08-20,0.019208
"141","Boston","Massachusetts",42,2001-08-21,0.014458
"142","Boston","Massachusetts",42,2001-08-22,0.0195
"143","Boston","Massachusetts",42,2001-08-23,0.021042
"144","Boston","Massachusetts",42,2001-08-24,0.014208
"145","Boston","Massachusetts",42,2001-08-25,0.014
"146","Boston","Massachusetts",42,2001-08-26,0.026958
"147","Boston","Massachusetts",42,2001-08-27,0.021208
"148","Boston","Massachusetts",42,2001-08-28,0.024583
"149","Boston","Massachusetts",42,2001-08-29,0.015
"150","Boston","Massachusetts",42,2001-08-30,0.022333
"151","Boston","Massachusetts",42,2001-09-01,0.021958
"152","Boston","Massachusetts",42,2001-09-02,0.01875
"153","Boston","Massachusetts",42,2001-09-03,0.028708
"154","Boston","Massachusetts",42,2001-09-04,0.018667
"155","Boston","Massachusetts",42,2001-09-05,0.014292
"156","Boston","Massachusetts",42,2001-09-06,0.018125
"157","Boston","Massachusetts",42,2001-09-07,0.042625
"158","Boston","Massachusetts",42,2001-09-10,0.019583
"159","Boston","Massachusetts",42,2001-09-11,0.024042
"160","Boston","Massachusetts",42,2001-09-12,0.015625
"161","Boston","Massachusetts",42,2001-09-13,0.027125
"162","Boston","Massachusetts",42,2001-09-14,0.004625
"163","Boston","Massachusetts",42,2001-09-15,0.010208
"164","Boston","Massachusetts",42,2001-09-16,0.015917
"165","Boston","Massachusetts",42,2001-09-17,0.012958
"166","Boston","Massachusetts",42,2001-09-18,0.005792
"167","Boston","Massachusetts",42,2001-09-19,0.000765
"168","Boston","Massachusetts",42,2001-09-20,0.000583
"169","Boston","Massachusetts",42,2001-09-21,0
"170","Boston","Massachusetts",42,2001-09-22,0.000833
"171","Boston","Massachusetts",42,2001-09-23,0.000917
"172","Boston","Massachusetts",42,2001-09-24,0.023125
"173","Boston","Massachusetts",42,2001-09-25,0.009667
"174","Boston","Massachusetts",42,2001-09-26,0.011625
"175","Boston","Massachusetts",42,2001-09-27,0.011958
"176","Boston","Massachusetts",42,2001-09-28,0.009875
"177","Boston","Massachusetts",42,2001-09-29,0.014083
"178","Boston","Massachusetts",42,2001-09-30,0.019625
"179","Boston","Massachusetts",42,2001-10-01,0.0055
"180","Boston","Massachusetts",42,2001-10-02,0.009542
"181","Boston","Massachusetts",42,2001-10-03,0.029958
"182","Boston","Massachusetts",42,2001-10-04,0.038667
"183","Boston","Massachusetts",42,2001-10-05,0.040417
"184","Boston","Massachusetts",42,2001-10-06,0.0195
"185","Boston","Massachusetts",42,2001-10-07,0.017125
"186","Boston","Massachusetts",42,2001-10-08,0.010125
"187","Boston","Massachusetts",42,2001-10-09,0.006208
"188","Boston","Massachusetts",42,2001-10-10,0.007833
"189","Boston","Massachusetts",42,2001-10-11,0.014167
"190","Boston","Massachusetts",42,2001-10-12,0.007708
"191","Boston","Massachusetts",42,2001-10-13,0.020208
"192","Boston","Massachusetts",42,2001-10-14,0.011583
"193","Boston","Massachusetts",42,2001-10-15,0.006167
"194","Boston","Massachusetts",42,2001-10-16,0.012958
"195","Boston","Massachusetts",42,2001-10-17,0.013167
"196","Boston","Massachusetts",42,2001-10-18,0.009167
"197","Boston","Massachusetts",42,2001-10-19,0.012042
"198","Boston","Massachusetts",42,2001-10-20,0.012833
"199","Boston","Massachusetts",42,2001-10-21,0.041833
"200","Boston","Massachusetts",42,2001-10-22,0.010375
"201","Boston","Massachusetts",42,2001-10-23,0.01675
"202","Boston","Massachusetts",42,2001-10-24,0.014625
"203","Boston","Massachusetts",42,2001-10-25,0.018292
"204","Boston","Massachusetts",42,2001-10-26,0.010083
"205","Boston","Massachusetts",42,2001-10-27,0.009458
"206","Boston","Massachusetts",42,2001-11-07,0.010417
"207","Boston","Massachusetts",42,2001-11-08,0.01075
"208","Boston","Massachusetts",42,2001-11-09,0.010292
"209","Boston","Massachusetts",42,2001-11-10,0.004625
"210","Boston","Massachusetts",42,2001-11-11,0.0125
"211","Boston","Massachusetts",42,2001-11-12,0.007625
"212","Boston","Massachusetts",42,2001-11-13,0.003
"213","Boston","Massachusetts",42,2001-11-14,0.002333
"214","Boston","Massachusetts",42,2001-11-15,0.003125
"215","Boston","Massachusetts",42,2001-11-16,0.012
"216","Boston","Massachusetts",42,2001-11-17,0.01325
"217","Boston","Massachusetts",42,2001-11-18,0.008
"218","Boston","Massachusetts",42,2001-11-19,0.018
"219","Boston","Massachusetts",42,2001-11-20,0.007542
"220","Boston","Massachusetts",42,2001-11-21,0.004458
"221","Boston","Massachusetts",42,2001-11-22,0.002125
"222","Boston","Massachusetts",42,2001-11-23,0.002292
"223","Boston","Massachusetts",42,2001-11-24,0.001375
"224","Boston","Massachusetts",42,2001-11-25,0.019042
"225","Boston","Massachusetts",42,2001-11-26,0.006167
"226","Boston","Massachusetts",42,2001-11-27,0.00175
"227","Boston","Massachusetts",42,2001-11-28,0.005542
"228","Boston","Massachusetts",42,2001-11-29,0.0025
"229","Boston","Massachusetts",42,2001-11-30,0.007208
"230","Boston","Massachusetts",42,2001-12-01,0.013042
"231","Boston","Massachusetts",42,2001-12-02,0.003542
"232","Boston","Massachusetts",42,2001-12-03,0.005958
"233","Boston","Massachusetts",42,2001-12-04,0.001875
"234","Boston","Massachusetts",42,2001-12-05,0.001667
"235","Boston","Massachusetts",42,2001-12-06,0.009583
"236","Boston","Massachusetts",42,2001-12-07,0.007917
"237","Boston","Massachusetts",42,2001-12-08,0.01075
"238","Boston","Massachusetts",42,2001-12-09,0.006292
"239","Boston","Massachusetts",42,2001-12-10,0.002875
"240","Boston","Massachusetts",42,2001-12-11,0.000625
"241","Boston","Massachusetts",42,2001-12-12,0.003958
"242","Boston","Massachusetts",42,2001-12-13,0
"243","Boston","Massachusetts",42,2001-12-14,0.001708
"244","Boston","Massachusetts",42,2001-12-15,0.012458
"245","Boston","Massachusetts",42,2001-12-16,0.011083
"246","Boston","Massachusetts",42,2001-12-17,0.000542
"247","Boston","Massachusetts",42,2001-12-18,0.002292
"248","Boston","Massachusetts",42,2001-12-19,0.002167
"249","Boston","Massachusetts",42,2001-12-20,0.001292
"250","Boston","Massachusetts",42,2001-12-21,0.013667
"251","Boston","Massachusetts",42,2001-12-22,0.014583
"252","Boston","Massachusetts",42,2001-12-23,0.005
"253","Boston","Massachusetts",42,2001-12-24,0.00175
"254","Boston","Massachusetts",42,2001-12-25,0.006167
"255","Boston","Massachusetts",42,2001-12-26,0
"256","Boston","Massachusetts",42,2001-12-27,0.004875
"257","Boston","Massachusetts",42,2001-12-28,0.004292
"258","Boston","Massachusetts",42,2001-12-29,0.00675
"259","Boston","Massachusetts",42,2001-12-30,0.014875
"260","Boston","Massachusetts",42,2001-12-31,0.008737
"261","Boston","Massachusetts",42,2002-01-01,0.010833
"262","Boston","Massachusetts",42,2002-01-02,0.0085
"263","Boston","Massachusetts",42,2002-01-03,0.009059
"264","Boston","Massachusetts",42,2002-01-11,0.003083
"265","Boston","Massachusetts",42,2002-01-12,0.006833
"266","Boston","Massachusetts",42,2002-01-13,0.014042
"267","Boston","Massachusetts",42,2002-01-14,0.006833
