"","City","State","Site.Num","Date.Local","O3.Mean"
"139","New York","New York",124,2001-12-18,0.004625
"140","New York","New York",124,2001-12-19,0.002667
"141","New York","New York",124,2001-12-20,0.006208
"142","New York","New York",124,2001-12-21,0.014625
"143","New York","New York",124,2001-12-22,0.007833
"144","New York","New York",124,2001-12-23,0.007458
"145","New York","New York",124,2001-12-24,0.005583
"146","New York","New York",124,2001-12-25,0.00775
"147","New York","New York",124,2001-12-26,0.003833
"148","New York","New York",124,2001-12-27,0.006125
"149","New York","New York",124,2001-12-28,0.006083
"150","New York","New York",124,2001-12-29,0.006583
"151","New York","New York",124,2001-12-30,0.007875
"152","New York","New York",124,2001-12-31,0.006421
"153","New York","New York",124,2002-01-01,0.011917
"154","New York","New York",124,2002-01-02,0.00675
"155","New York","New York",124,2002-01-03,0.004042
"156","New York","New York",124,2002-01-04,0.007375
"157","New York","New York",124,2002-01-05,0.003708
"158","New York","New York",124,2002-01-06,0.005467
"159","New York","New York",124,2002-01-07,0.007083
"160","New York","New York",124,2002-01-08,0.006625
"161","New York","New York",124,2002-01-09,8.3e-05
"162","New York","New York",124,2002-01-10,0.001875
"163","New York","New York",124,2002-01-11,0.005458
"164","New York","New York",124,2002-01-12,0.00775
"165","New York","New York",124,2002-01-13,0.0165
"166","New York","New York",124,2002-01-14,0.004417
"167","New York","New York",124,2002-01-15,0.003625
"168","New York","New York",124,2002-01-16,0.008833
"169","New York","New York",124,2002-01-17,0.00425
"170","New York","New York",124,2002-01-18,0.01075
"171","New York","New York",124,2002-01-19,0.004133
"172","New York","New York",124,2002-01-20,0.006083
"173","New York","New York",124,2002-01-21,0.000208
"174","New York","New York",124,2002-01-22,0.005125
"175","New York","New York",124,2002-01-23,0.0045
"176","New York","New York",124,2002-01-24,0.000875
"177","New York","New York",124,2002-01-25,0.008333
"178","New York","New York",124,2002-01-26,0.002625
"179","New York","New York",124,2002-01-27,0.004208
"180","New York","New York",124,2002-01-28,0.003458
"181","New York","New York",124,2002-01-29,0.005667
"182","New York","New York",124,2002-02-08,0.009542
"183","New York","New York",124,2002-02-10,0.02375
